Species,coef,significant,significant2,ci.lower,ci.upper,chg_rad_inc_1SD_clim,variable,month,CP,sp
QUAL_canopy,0.15975831,FALSE,FALSE,-0.057658277,0.348637855,0.022313259,PETminusPRE,prev.jun,canopy,QUAL
QUAL_canopy,0.176511698,FALSE,FALSE,-0.001702015,0.350923402,0.024653185,PETminusPRE,prev.jul,canopy,QUAL
QUAL_canopy,-0.018797689,FALSE,FALSE,-0.188048895,0.15442366,-0.002625452,PETminusPRE,prev.aug,canopy,QUAL
QUAL_canopy,-0.112675502,FALSE,FALSE,-0.286396248,0.0601373,-0.015737257,PETminusPRE,prev.sep,canopy,QUAL
QUAL_canopy,0.161160298,FALSE,FALSE,-0.04389317,0.366404227,0.022509073,PETminusPRE,prev.oct,canopy,QUAL
QUAL_canopy,-0.186017295,FALSE,FALSE,-0.365457975,0.001013195,-0.025980821,PETminusPRE,prev.nov,canopy,QUAL
QUAL_canopy,-0.099532253,FALSE,FALSE,-0.275141984,0.070463365,-0.013901555,PETminusPRE,prev.dec,canopy,QUAL
QUAL_canopy,0.094129275,FALSE,FALSE,-0.15131198,0.33380166,0.013146927,PETminusPRE,curr.jan,canopy,QUAL
QUAL_canopy,-0.147663633,FALSE,FALSE,-0.331684055,0.051097451,-0.020624009,PETminusPRE,curr.feb,canopy,QUAL
QUAL_canopy,-0.094692509,FALSE,FALSE,-0.246136858,0.061274788,-0.013225593,PETminusPRE,curr.mar,canopy,QUAL
QUAL_canopy,0.110310931,FALSE,FALSE,-0.066199502,0.302314343,0.015407,PETminusPRE,curr.apr,canopy,QUAL
QUAL_canopy,-0.254840467,TRUE,FALSE,-0.445577139,-0.054874588,-0.035593274,PETminusPRE,curr.may,canopy,QUAL
QUAL_canopy,-0.123984153,FALSE,FALSE,-0.267220792,0.027755876,-0.017316724,PETminusPRE,curr.jun,canopy,QUAL
QUAL_canopy,-0.183163051,FALSE,FALSE,-0.372375428,0.026928362,-0.025582172,PETminusPRE,curr.jul,canopy,QUAL
QUAL_canopy,-0.236012224,TRUE,FALSE,-0.429273893,-0.012509955,-0.032963555,PETminusPRE,curr.aug,canopy,QUAL
QUAL_subcanopy,0.081236996,FALSE,FALSE,-0.107530508,0.261061192,0.009762629,cld,prev.apr,subcanopy,QUAL
QUAL_subcanopy,-0.367175514,TRUE,TRUE,-0.512364735,-0.21004363,-0.044125197,cld,prev.may,subcanopy,QUAL
QUAL_subcanopy,-0.294899062,TRUE,TRUE,-0.43909756,-0.139458945,-0.035439398,cld,prev.jun,subcanopy,QUAL
QUAL_subcanopy,-0.362709338,TRUE,TRUE,-0.498826003,-0.216956827,-0.043588476,cld,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.02760515,FALSE,FALSE,-0.129073166,0.18320103,0.00331744,cld,prev.aug,subcanopy,QUAL
QUAL_subcanopy,-0.031081617,FALSE,FALSE,-0.236234129,0.174090977,-0.003735223,cld,prev.sep,subcanopy,QUAL
QUAL_subcanopy,0.070509254,FALSE,FALSE,-0.098763845,0.214840619,0.008473427,cld,prev.oct,subcanopy,QUAL
QUAL_subcanopy,0.06003257,FALSE,FALSE,-0.137443679,0.231793758,0.007214394,cld,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.053858303,FALSE,FALSE,-0.130732141,0.244774909,0.006472404,cld,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.034515409,FALSE,FALSE,-0.208734843,0.139271308,-0.004147878,cld,curr.jan,subcanopy,QUAL
QUAL_subcanopy,0.087866233,FALSE,FALSE,-0.061790486,0.241967569,0.010559296,cld,curr.feb,subcanopy,QUAL
QUAL_subcanopy,0.13024288,FALSE,FALSE,-0.061961009,0.327796081,0.015651896,cld,curr.mar,subcanopy,QUAL
QUAL_subcanopy,-0.032619462,FALSE,FALSE,-0.221371602,0.147444533,-0.003920033,cld,curr.apr,subcanopy,QUAL
QUAL_subcanopy,0.175971045,FALSE,FALSE,-0.045436483,0.373030244,0.021147263,cld,curr.may,subcanopy,QUAL
QUAL_subcanopy,0.084166824,FALSE,FALSE,-0.083286801,0.240973261,0.010114721,cld,curr.jun,subcanopy,QUAL
QUAL_subcanopy,0.168331946,FALSE,FALSE,-0.026026124,0.372282576,0.020229237,cld,curr.jul,subcanopy,QUAL
QUAL_subcanopy,0.130255216,FALSE,FALSE,-0.032868809,0.274627901,0.015653378,cld,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.122140726,FALSE,FALSE,-0.305338262,0.060489533,-0.014678222,dtr,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.284241737,TRUE,TRUE,0.120983295,0.437790528,0.034158658,dtr,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.266622627,TRUE,FALSE,0.102833266,0.425582872,0.032041287,dtr,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.245183162,TRUE,FALSE,0.075757498,0.404305386,0.029464806,dtr,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.087882289,FALSE,FALSE,-0.083163861,0.270274289,0.010561225,dtr,prev.aug,subcanopy,QUAL
QUAL_subcanopy,-0.03129456,FALSE,FALSE,-0.212130666,0.1530743,-0.003760814,dtr,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.092080759,FALSE,FALSE,-0.255896162,0.077321961,-0.011065775,dtr,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.038605074,FALSE,FALSE,-0.248563895,0.151939852,-0.004639352,dtr,prev.nov,subcanopy,QUAL
QUAL_subcanopy,-0.151437704,FALSE,FALSE,-0.329810594,0.038661899,-0.018198977,dtr,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.030603399,FALSE,FALSE,-0.215263847,0.154197755,-0.003677753,dtr,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.07641007,FALSE,FALSE,-0.282565137,0.103509448,-0.009182555,dtr,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.165434136,FALSE,FALSE,-0.356552743,0.021802964,-0.019880993,dtr,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.045367417,FALSE,FALSE,-0.150840862,0.229357624,0.005452015,dtr,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.104221304,FALSE,FALSE,-0.288179459,0.088268095,-0.012524761,dtr,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.013826561,FALSE,FALSE,-0.165133125,0.143139788,-0.001661602,dtr,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.127429043,FALSE,FALSE,-0.321747325,0.078841026,-0.015313744,dtr,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.205148973,TRUE,FALSE,-0.376256812,-0.013312373,-0.024653711,dtr,curr.aug,subcanopy,QUAL
QUAL_subcanopy,0.023805875,FALSE,FALSE,-0.182824062,0.21625006,0.002860863,frs,prev.oct,subcanopy,QUAL
QUAL_subcanopy,0.023957685,FALSE,FALSE,-0.224349082,0.262430633,0.002879107,frs,prev.nov,subcanopy,QUAL
QUAL_subcanopy,-0.143682791,FALSE,FALSE,-0.328963392,0.036919845,-0.017267032,frs,prev.dec,subcanopy,QUAL
QUAL_subcanopy,0.059675702,FALSE,FALSE,-0.13871488,0.24715435,0.007171508,frs,curr.jan,subcanopy,QUAL
QUAL_subcanopy,0.040139553,FALSE,FALSE,-0.132823388,0.207160717,0.004823758,frs,curr.feb,subcanopy,QUAL
QUAL_subcanopy,0.006372179,FALSE,FALSE,-0.194161145,0.200488282,0.000765775,frs,curr.mar,subcanopy,QUAL
QUAL_subcanopy,-0.112754088,FALSE,FALSE,-0.284198611,0.070950472,-0.013550186,frs,curr.apr,subcanopy,QUAL
QUAL_subcanopy,0.143693256,FALSE,FALSE,-0.042974293,0.321847369,0.01726829,frs,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.081799772,FALSE,FALSE,-0.279504471,0.105951859,-0.009830261,pet,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.3192438,TRUE,TRUE,0.166038472,0.471725784,0.038365019,pet,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.234537946,TRUE,FALSE,0.07206437,0.388586116,0.028185521,pet,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.355562952,TRUE,TRUE,0.205677291,0.489305396,0.042729661,pet,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.145213614,FALSE,FALSE,-0.028120919,0.303512742,0.017450999,pet,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.034412718,FALSE,FALSE,-0.156611122,0.228146119,0.004135537,pet,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.043548284,FALSE,FALSE,-0.267082407,0.151046726,-0.005233401,pet,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.108567022,FALSE,FALSE,-0.354945419,0.114079818,-0.013047006,pet,prev.nov,subcanopy,QUAL
QUAL_subcanopy,-0.016837879,FALSE,FALSE,-0.255987928,0.205011839,-0.002023487,pet,prev.dec,subcanopy,QUAL
QUAL_subcanopy,0.049496443,FALSE,FALSE,-0.169901144,0.248093467,0.005948219,pet,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.1133533,FALSE,FALSE,-0.317625773,0.090217971,-0.013622196,pet,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.070334838,FALSE,FALSE,-0.272637406,0.132610508,-0.008452466,pet,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.102721739,FALSE,FALSE,-0.10043954,0.290709973,0.012344551,pet,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.220502013,TRUE,FALSE,-0.420202159,-0.005857524,-0.026498757,pet,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.146468322,FALSE,FALSE,-0.308361394,0.035718579,-0.017601783,pet,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.155423111,FALSE,FALSE,-0.360586751,0.077867023,-0.018677922,pet,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.213813931,TRUE,FALSE,-0.37429413,-0.025560549,-0.025695019,pet,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.080008701,FALSE,FALSE,-0.271588746,0.095649407,-0.009615019,pet_sum,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.319681442,TRUE,TRUE,0.150530752,0.471803012,0.038417613,pet_sum,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.232713608,TRUE,FALSE,0.063140309,0.374272393,0.027966282,pet_sum,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.355352581,TRUE,TRUE,0.198901039,0.497518698,0.04270438,pet_sum,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.137690381,FALSE,FALSE,-0.041197065,0.293003912,0.016546896,pet_sum,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.043485454,FALSE,FALSE,-0.150810919,0.217916679,0.00522585,pet_sum,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.051777402,FALSE,FALSE,-0.246029201,0.153621904,-0.006222332,pet_sum,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.113300761,FALSE,FALSE,-0.35470988,0.12412322,-0.013615882,pet_sum,prev.nov,subcanopy,QUAL
QUAL_subcanopy,-0.019312759,FALSE,FALSE,-0.269377295,0.217339703,-0.002320904,pet_sum,prev.dec,subcanopy,QUAL
QUAL_subcanopy,0.056552294,FALSE,FALSE,-0.165165033,0.25465842,0.006796153,pet_sum,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.103928291,FALSE,FALSE,-0.291967866,0.082478552,-0.012489548,pet_sum,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.074456566,FALSE,FALSE,-0.284127209,0.128613888,-0.008947793,pet_sum,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.10362542,FALSE,FALSE,-0.097354512,0.280056542,0.012453151,pet_sum,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.221974162,FALSE,FALSE,-0.40833552,0.001364175,-0.026675672,pet_sum,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.146427256,FALSE,FALSE,-0.319820867,0.049275894,-0.017596848,pet_sum,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.153398926,FALSE,FALSE,-0.357187898,0.057894251,-0.018434666,pet_sum,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.209878324,TRUE,FALSE,-0.371993883,-0.021213044,-0.025222059,pet_sum,curr.aug,subcanopy,QUAL
QUAL_subcanopy,0.094914763,FALSE,FALSE,-0.096743029,0.27363029,0.011406351,pre,prev.apr,subcanopy,QUAL
QUAL_subcanopy,-0.2464241,TRUE,FALSE,-0.398434204,-0.085326308,-0.029613936,pre,prev.may,subcanopy,QUAL
QUAL_subcanopy,-0.180651505,FALSE,FALSE,-0.338758322,0.001783633,-0.021709736,pre,prev.jun,subcanopy,QUAL
QUAL_subcanopy,-0.162489172,FALSE,FALSE,-0.327587682,0.013486751,-0.019527083,pre,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.011407047,FALSE,FALSE,-0.174192072,0.183782817,0.001370838,pre,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.095585364,FALSE,FALSE,-0.083782197,0.271546661,0.01148694,pre,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.107345503,FALSE,FALSE,-0.310894236,0.118500333,-0.012900211,pre,prev.oct,subcanopy,QUAL
QUAL_subcanopy,0.089064106,FALSE,FALSE,-0.102059027,0.27462232,0.01070325,pre,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.017504708,FALSE,FALSE,-0.185582847,0.190800862,0.002103623,pre,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.195658143,FALSE,FALSE,-0.451822151,0.063727077,-0.023513153,pre,curr.jan,subcanopy,QUAL
QUAL_subcanopy,0.161048427,FALSE,FALSE,-0.006895042,0.337001402,0.019353942,pre,curr.feb,subcanopy,QUAL
QUAL_subcanopy,0.012302602,FALSE,FALSE,-0.175559965,0.19670162,0.001478461,pre,curr.mar,subcanopy,QUAL
QUAL_subcanopy,-0.022275043,FALSE,FALSE,-0.210691384,0.156336017,-0.002676896,pre,curr.apr,subcanopy,QUAL
QUAL_subcanopy,0.162993593,FALSE,FALSE,-0.042843278,0.348057426,0.019587702,pre,curr.may,subcanopy,QUAL
QUAL_subcanopy,0.086542684,FALSE,FALSE,-0.069751962,0.254242874,0.010400239,pre,curr.jun,subcanopy,QUAL
QUAL_subcanopy,0.129872885,FALSE,FALSE,-0.091574214,0.32457528,0.015607431,pre,curr.jul,subcanopy,QUAL
QUAL_subcanopy,0.192500852,FALSE,FALSE,-0.070430043,0.405985774,0.023133727,pre,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.008955533,FALSE,FALSE,-0.194520805,0.16130344,-0.001076228,tmn,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.069861394,FALSE,FALSE,-0.11203642,0.248301742,0.00839557,tmn,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.009779149,FALSE,FALSE,-0.189588702,0.208439562,0.001175206,tmn,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.037509312,FALSE,FALSE,-0.154154333,0.20048198,0.004507669,tmn,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.151537012,FALSE,FALSE,-0.053104341,0.321887359,0.018210911,tmn,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.031623519,FALSE,FALSE,-0.142509502,0.212716816,0.003800346,tmn,prev.sep,subcanopy,QUAL
QUAL_subcanopy,0.001352258,FALSE,FALSE,-0.175322874,0.174094133,0.000162507,tmn,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.008508475,FALSE,FALSE,-0.259940364,0.208930112,-0.001022503,tmn,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.145838775,FALSE,FALSE,-0.055544133,0.35635138,0.017526127,tmn,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.053800396,FALSE,FALSE,-0.262995612,0.174678256,-0.006465445,tmn,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.038551839,FALSE,FALSE,-0.210494806,0.134511978,-0.004632955,tmn,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.006453234,FALSE,FALSE,-0.21808295,0.184563328,-0.000775515,tmn,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.127396211,FALSE,FALSE,-0.062930812,0.311914448,0.015309798,tmn,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.243201233,TRUE,FALSE,-0.417982425,-0.053529961,-0.029226629,tmn,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.206751988,TRUE,FALSE,-0.388439617,-0.017296556,-0.024846353,tmn,curr.jun,subcanopy,QUAL
QUAL_subcanopy,0.01461933,FALSE,FALSE,-0.201075286,0.212512756,0.001756873,tmn,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.045540715,FALSE,FALSE,-0.228546599,0.129256136,-0.005472841,tmn,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.053230329,FALSE,FALSE,-0.241173195,0.127156094,-0.006396937,tmp,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.157471368,FALSE,FALSE,-0.013213526,0.341458392,0.01892407,tmp,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.127265688,FALSE,FALSE,-0.067224143,0.299257825,0.015294112,tmp,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.174070143,TRUE,FALSE,0.018058676,0.333256186,0.020918822,tmp,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.198519836,FALSE,FALSE,-0.004790673,0.385670872,0.023857056,tmp,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.010826664,FALSE,FALSE,-0.179017916,0.199676575,0.001301091,tmp,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.050130659,FALSE,FALSE,-0.243252136,0.170483083,-0.006024436,tmp,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.026457349,FALSE,FALSE,-0.261177082,0.201365119,-0.003179503,tmp,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.110044707,FALSE,FALSE,-0.108140948,0.317625631,0.013224587,tmp,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.056737229,FALSE,FALSE,-0.278695464,0.174205791,-0.006818378,tmp,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.053826844,FALSE,FALSE,-0.228122573,0.120597032,-0.006468623,tmp,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.057308739,FALSE,FALSE,-0.262181674,0.123867629,-0.006887059,tmp,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.136594763,FALSE,FALSE,-0.054048754,0.317187759,0.016415231,tmp,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.268683077,TRUE,FALSE,-0.451016398,-0.073742407,-0.032288901,tmp,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.203624935,TRUE,FALSE,-0.381496166,-0.025431274,-0.02447056,tmp,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.062724004,FALSE,FALSE,-0.306929307,0.151310589,-0.007537837,tmp,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.15273162,FALSE,FALSE,-0.353564514,0.039521859,-0.018354473,tmp,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.082756646,FALSE,FALSE,-0.2823901,0.106635078,-0.009945253,tmx,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.219074839,TRUE,FALSE,0.028203534,0.388226362,0.026327247,tmx,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.21342304,TRUE,FALSE,0.028105657,0.366696626,0.025648044,tmx,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.242932512,TRUE,FALSE,0.068392806,0.393884391,0.029194335,tmx,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.207424714,TRUE,FALSE,0.0133506,0.371836163,0.024927197,tmx,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.005501231,FALSE,FALSE,-0.190900969,0.201321147,0.000661109,tmx,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.080160359,FALSE,FALSE,-0.28159924,0.147632331,-0.009633245,tmx,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.046415322,FALSE,FALSE,-0.271216901,0.176371885,-0.005577946,tmx,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.062516734,FALSE,FALSE,-0.151398888,0.285559105,0.007512928,tmx,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.061086524,FALSE,FALSE,-0.26585289,0.16327391,-0.007341053,tmx,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.061387615,FALSE,FALSE,-0.254721256,0.126467992,-0.007377237,tmx,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.081530656,FALSE,FALSE,-0.284749035,0.113076164,-0.00979792,tmx,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.121619898,FALSE,FALSE,-0.07263601,0.306074231,0.014615631,tmx,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.264168627,TRUE,FALSE,-0.442304184,-0.05655377,-0.031746378,tmx,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.180686081,TRUE,FALSE,-0.346389078,-0.013163827,-0.021713891,tmx,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.095629024,FALSE,FALSE,-0.344780551,0.110633246,-0.011492187,tmx,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.221900156,TRUE,FALSE,-0.401163177,-0.02653651,-0.026666779,tmx,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.005241583,FALSE,FALSE,-0.166774262,0.173004976,-0.000629905,vap,prev.apr,subcanopy,QUAL
QUAL_subcanopy,-0.029031654,FALSE,FALSE,-0.198165355,0.137604535,-0.003488869,vap,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.040693765,FALSE,FALSE,-0.166138723,0.234615329,0.00489036,vap,prev.jun,subcanopy,QUAL
QUAL_subcanopy,-0.054607207,FALSE,FALSE,-0.220163621,0.131283328,-0.006562403,vap,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.085570821,FALSE,FALSE,-0.088842538,0.268863142,0.010283445,vap,prev.aug,subcanopy,QUAL
QUAL_subcanopy,-0.051912737,FALSE,FALSE,-0.241504215,0.143125589,-0.006238596,vap,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.065975766,FALSE,FALSE,-0.253908066,0.140648913,-0.007928616,vap,prev.oct,subcanopy,QUAL
QUAL_subcanopy,0.035017566,FALSE,FALSE,-0.163897317,0.243647124,0.004208224,vap,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.139756485,FALSE,FALSE,-0.061548127,0.340761882,0.01679519,vap,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.128088655,FALSE,FALSE,-0.313301762,0.072661168,-0.015393012,vap,curr.jan,subcanopy,QUAL
QUAL_subcanopy,0.014026565,FALSE,FALSE,-0.190871307,0.19035725,0.001685638,vap,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.034668109,FALSE,FALSE,-0.225068773,0.139534829,-0.004166229,vap,curr.mar,subcanopy,QUAL
QUAL_subcanopy,0.076396505,FALSE,FALSE,-0.129663617,0.278590629,0.009180925,vap,curr.apr,subcanopy,QUAL
QUAL_subcanopy,-0.207143584,TRUE,FALSE,-0.382585912,-0.015251905,-0.024893412,vap,curr.may,subcanopy,QUAL
QUAL_subcanopy,-0.180137212,FALSE,FALSE,-0.36590495,0.03684257,-0.021647931,vap,curr.jun,subcanopy,QUAL
QUAL_subcanopy,-0.008241178,FALSE,FALSE,-0.166615354,0.167337615,-0.000990381,vap,curr.jul,subcanopy,QUAL
QUAL_subcanopy,-0.020094109,FALSE,FALSE,-0.217010634,0.19666744,-0.002414803,vap,curr.aug,subcanopy,QUAL
QUAL_subcanopy,0.116099178,FALSE,FALSE,-0.078771694,0.310149906,0.013952181,wet,prev.apr,subcanopy,QUAL
QUAL_subcanopy,-0.298358474,TRUE,TRUE,-0.440868366,-0.145021639,-0.035855132,wet,prev.may,subcanopy,QUAL
QUAL_subcanopy,-0.203244141,TRUE,FALSE,-0.40149918,-0.003662104,-0.024424798,wet,prev.jun,subcanopy,QUAL
QUAL_subcanopy,-0.177061193,FALSE,FALSE,-0.340185651,0.015015859,-0.021278271,wet,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.035633703,FALSE,FALSE,-0.150504462,0.232876622,0.004282269,wet,prev.aug,subcanopy,QUAL
QUAL_subcanopy,0.060758912,FALSE,FALSE,-0.109147998,0.239544974,0.007301682,wet,prev.sep,subcanopy,QUAL
QUAL_subcanopy,-0.045839214,FALSE,FALSE,-0.235765514,0.153818216,-0.005508713,wet,prev.oct,subcanopy,QUAL
QUAL_subcanopy,0.106631212,FALSE,FALSE,-0.080416338,0.290619779,0.012814371,wet,prev.nov,subcanopy,QUAL
QUAL_subcanopy,0.036168597,FALSE,FALSE,-0.163770475,0.227703375,0.004346549,wet,prev.dec,subcanopy,QUAL
QUAL_subcanopy,-0.256357207,FALSE,FALSE,-0.480219244,0.016475195,-0.030807644,wet,curr.jan,subcanopy,QUAL
QUAL_subcanopy,0.137615255,FALSE,FALSE,-0.08683021,0.330280887,0.016537868,wet,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.014670506,FALSE,FALSE,-0.228223891,0.15752515,-0.001763023,wet,curr.mar,subcanopy,QUAL
QUAL_subcanopy,-0.049644597,FALSE,FALSE,-0.242365661,0.140197365,-0.005966023,wet,curr.apr,subcanopy,QUAL
QUAL_subcanopy,0.187125889,FALSE,FALSE,-0.01144108,0.386528272,0.022487793,wet,curr.may,subcanopy,QUAL
QUAL_subcanopy,0.043656328,FALSE,FALSE,-0.122457413,0.220370132,0.005246385,wet,curr.jun,subcanopy,QUAL
QUAL_subcanopy,0.175356057,FALSE,FALSE,-0.011341179,0.360319826,0.021073357,wet,curr.jul,subcanopy,QUAL
QUAL_subcanopy,0.163775798,FALSE,FALSE,-0.062233382,0.349224503,0.019681703,wet,curr.aug,subcanopy,QUAL
QUAL_subcanopy,-0.095492599,FALSE,FALSE,-0.28554055,0.076241086,-0.011475792,PETminusPRE,prev.apr,subcanopy,QUAL
QUAL_subcanopy,0.287218656,TRUE,TRUE,0.127556718,0.433024141,0.034516408,PETminusPRE,prev.may,subcanopy,QUAL
QUAL_subcanopy,0.204433283,TRUE,FALSE,0.031084773,0.369426072,0.024567703,PETminusPRE,prev.jun,subcanopy,QUAL
QUAL_subcanopy,0.220434904,TRUE,FALSE,0.048416886,0.387904276,0.026490692,PETminusPRE,prev.jul,subcanopy,QUAL
QUAL_subcanopy,0.02082888,FALSE,FALSE,-0.14451421,0.18963593,0.002503104,PETminusPRE,prev.aug,subcanopy,QUAL
QUAL_subcanopy,-0.073723063,FALSE,FALSE,-0.243902361,0.105269105,-0.008859645,PETminusPRE,prev.sep,subcanopy,QUAL
QUAL_subcanopy,0.099159223,FALSE,FALSE,-0.133549468,0.29701982,0.011916427,PETminusPRE,prev.oct,subcanopy,QUAL
QUAL_subcanopy,-0.107256271,FALSE,FALSE,-0.275100188,0.069674252,-0.012889487,PETminusPRE,prev.nov,subcanopy,QUAL
QUAL_subcanopy,-0.023590127,FALSE,FALSE,-0.212618595,0.175013047,-0.002834936,PETminusPRE,prev.dec,subcanopy,QUAL
QUAL_subcanopy,0.192973043,FALSE,FALSE,-0.074866367,0.431706239,0.023190472,PETminusPRE,curr.jan,subcanopy,QUAL
QUAL_subcanopy,-0.177997947,FALSE,FALSE,-0.346490214,0.004236394,-0.021390845,PETminusPRE,curr.feb,subcanopy,QUAL
QUAL_subcanopy,-0.031360694,FALSE,FALSE,-0.209414975,0.146076132,-0.003768761,PETminusPRE,curr.mar,subcanopy,QUAL
